Index	Clean	Noisy	Denoised
0	-0.5605135800453476	-0.5590618555731357	-0.5821761803877356
1	-0.7086195056678127	-0.699369195904811	-0.6344948271338356
2	-0.40256355924269643	-0.39514488105250695	-0.5197521188663904
3	-0.27981120798766995	-0.28949680056072186	-0.27379223000046354
4	-0.18566767503246412	-0.18951679633470359	-0.2051968210253905
5	-0.08244953698152672	-0.0796101202644302	-0.10138295761919255
6	0.11449524557982123	0.12609692163638497	0.0687960061956329
7	0.2659290036034861	0.2674384558864705	0.24624778130638755
8	0.3280156711009948	0.3370285471242079	0.32993176252234463
9	0.29474392353658924	0.3206800869648078	0.3328251247490489
10	0.2641495053473751	0.2837596625762144	0.2899658780301376
11	0.28662326604172056	0.3046184276396304	0.286688227081995
12	0.28549060918646	0.31145754542896875	0.30768161243706316
13	0.21510611582648337	0.24402191015999208	0.2653874887948457
14	0.17325253995686124	0.19444434583745845	0.19828806241799934
15	0.21103347032362235	0.22951273617111617	0.20563652700694582
16	0.2234166740026729	0.24674751127282357	0.2425377582767525
17	0.11501316982379846	0.11709088064946316	0.16413564073074685
18	-0.07276037105477855	-0.06744847693398354	-0.021720626176391887
19	-0.2249152887656563	-0.20331829961648	-0.18163833474002725
20	-0.2992787652532343	-0.2549485435020104	-0.2545886599814094
21	-0.38536033753897264	-0.3359950213176656	-0.3104386445068294
22	-0.535816382150788	-0.4837173736119826	-0.4369797262882761
23	-0.6314775636233997	-0.5848740635149177	-0.5638545660037961
24	-0.5921354141650562	-0.5642804077349071	-0.5793286244393112
25	-0.5343776739818936	-0.5019682668587251	-0.5132189360609106
26	-0.5189752502860973	-0.4912684631124155	-0.47765262593687524
27	-0.4157269375949308	-0.4049162336491822	-0.42775634610446417
28	-0.18937109221183507	-0.19433033879915357	-0.2523141642211094
29	-0.00356514973637527	-0.0033854386181187412	-0.037323213460928206
30	0.0839003978764959	0.09530390799933663	0.08948484329102245
31	0.20929408245569442	0.21442923135543673	0.1847411304699123
32	0.3807786316974687	0.38377638247898344	0.33698179537252626
33	0.4020785967718284	0.40116742301381664	0.4161374257283056
34	0.2591302810322372	0.2595131454794836	0.3086956946889559
35	0.19355339539949684	0.1933043049360485	0.1911523297920356
36	0.21793871470648224	0.2258650029741201	0.20026347988686827
37	0.07608905633083392	0.10260218028715479	0.15005612437572793
38	-0.17666422273787136	-0.1697034014211462	-0.09023970994050202
39	-0.241800560515194	-0.2423571827251974	-0.25663185267668376
40	-0.21619212679813732	-0.21440228121021349	-0.23276367245901006
41	-0.3740993290307148	-0.36214923567511276	-0.2997315051630936
42	-0.594020675067234	-0.5898383668536185	-0.523814576865694
43	-0.727374202974531	-0.7384728685773965	-0.7111189529400315
44	-0.908764460799884	-0.9158194967140845	-0.8628995072568704
45	-1.0273588180561097	-1.0024233264726605	-0.9850322008395924
46	-0.8078488613537488	-0.7859052379975804	-0.8648495367212984
47	-0.49077031660837406	-0.4935683000512114	-0.555166780215426
48	-0.4292437079777958	-0.4557256387174437	-0.41534460615867014
49	-0.3879302393869916	-0.3980464832280923	-0.40644909162515375
50	-0.09628885073480502	-0.07909254380403458	-0.18190184405797005
51	0.20779699495961618	0.2367486288287859	0.17224007898131893
52	0.297352856304314	0.3173480350465078	0.33466163046429354
53	0.2546425340933263	0.29262236979348993	0.3099333983531977
54	0.1747575426139168	0.23116261296543777	0.2455309716707892
55	0.13099897710279934	0.18015441335820165	0.18568134513425086
56	0.18068264304015785	0.20825868546547838	0.18694630764684822
57	0.22068969722049886	0.23710851519949	0.22780108518911216
58	0.17777932403225832	0.16269008225682274	0.191296621057011
59	0.14124053292244826	0.15276950569535658	0.14203760050097183
60	0.1304648657637107	0.12836140653462075	0.13350010875838533
61	0.12743282393072103	0.14172979500805544	0.13092537998544412
62	0.19227872582155286	0.23128006968636133	0.19813853340527282
63	0.2525727283699573	0.24617739882215722	0.25155562380671903
64	0.2320541444190128	0.24218787333715203	0.24234461988458358
65	0.30249070262985606	0.2751360741171934	0.2586457861299005
66	0.4417162958188506	0.4573849601971623	0.391059417458161
67	0.3368286954314717	0.31396753153194307	0.3894297383684218
68	0.10924646114963672	0.10802753045250463	0.1564988661023328
69	0.11928449043792184	0.08777006821532835	0.06056793811006283
70	0.13123722458362513	0.0811298716833449	0.07901122312511921
71	-0.1306430932732811	-0.06872197244711292	-0.015537540341368446
72	-0.24311714887974084	-0.3195800794951243	-0.24974239361475686
73	0.04388888704373224	0.0927382232069685	-0.09536578523586366
74	0.2694885541913346	0.26864917093823365	0.26834416247625514
75	0.2062779804176758	0.1739164171992595	0.23318429385099446
76	0.1371906833601802	0.0981844326235069	0.10838392469860379
