Index	Clean	Noisy	Denoised
0	-0.5605135800453476	-0.5590618555731357	0.013124483539836845
1	-0.7086195056678127	-0.699369195904811	0.021084080677669863
2	-0.40256355924269643	-0.39514488105250695	0.02486120585991061
3	-0.27981120798766995	-0.28949680056072186	0.022685448539459526
4	-0.18566767503246412	-0.18951679633470359	0.01612679371312146
5	-0.08244953698152672	-0.0796101202644302	0.00790264714854048
6	0.11449524557982123	0.12609692163638497	-0.002935901926222927
7	0.2659290036034861	0.2674384558864705	-0.018539688171770752
8	0.3280156711009948	0.3370285471242079	-0.03740659344644552
9	0.29474392353658924	0.3206800869648078	-0.05560918724434575
10	0.2641495053473751	0.2837596625762144	-0.07180171198172397
11	0.28662326604172056	0.3046184276396304	-0.08764908175954382
12	0.28549060918646	0.31145754542896875	-0.10071089574822711
13	0.21510611582648337	0.24402191015999208	-0.10697961635465142
14	0.17325253995686124	0.19444434583745845	-0.1070888240520101
15	0.21103347032362235	0.22951273617111617	-0.10401450443912827
16	0.2234166740026729	0.24674751127282357	-0.07906317905433563
17	0.11501316982379846	0.11709088064946316	-0.04412299910647129
18	-0.07276037105477855	-0.06744847693398354	-0.018435505426912458
19	-0.2249152887656563	-0.20331829961648	-0.0007255071675509782
20	-0.2992787652532343	-0.2549485435020104	0.011623560615376498
21	-0.38536033753897264	-0.3359950213176656	0.021477596848878115
22	-0.535816382150788	-0.4837173736119826	0.020719701966644886
23	-0.6314775636233997	-0.5848740635149177	0.006618351730915313
24	-0.5921354141650562	-0.5642804077349071	-0.012071510522291306
25	-0.5343776739818936	-0.5019682668587251	-0.02933223207632426
26	-0.5189752502860973	-0.4912684631124155	-0.05016800298765738
27	-0.4157269375949308	-0.4049162336491822	-0.07902144797131058
28	-0.18937109221183507	-0.19433033879915357	-0.11289017100377398
29	-0.00356514973637527	-0.0033854386181187412	-0.1503044099351958
30	0.0839003978764959	0.09530390799933663	-0.18891304452584481
31	0.20929408245569442	0.21442923135543673	-0.2216684630474157
32	0.3807786316974687	0.38377638247898344	-0.24554961825141677
33	0.4020785967718284	0.40116742301381664	-0.26402757048905895
34	0.2591302810322372	0.2595131454794836	-0.27469202230499795
35	0.19355339539949684	0.1933043049360485	-0.27068473985943514
36	0.21793871470648224	0.2258650029741201	-0.2548235407519901
37	0.07608905633083392	0.10260218028715479	-0.2149306611877596
38	-0.17666422273787136	-0.1697034014211462	-0.20508933664740864
39	-0.241800560515194	-0.2423571827251974	-0.18826985009564942
40	-0.21619212679813732	-0.21440228121021349	-0.16354319981027757
41	-0.3740993290307148	-0.36214923567511276	-0.15640041396865892
42	-0.594020675067234	-0.5898383668536185	-0.15568565096596548
43	-0.727374202974531	-0.7384728685773965	-0.15020857256207587
44	-0.908764460799884	-0.9158194967140845	-0.16260548548130266
45	-1.0273588180561097	-1.0024233264726605	-0.17329480470374486
46	-0.8078488613537488	-0.7859052379975804	-0.15194982129012943
47	-0.49077031660837406	-0.4935683000512114	-0.1211862620148497
48	-0.4292437079777958	-0.4557256387174437	-0.11380312315138048
49	-0.3879302393869916	-0.3980464832280923	-0.1058333361527569
50	-0.09628885073480502	-0.07909254380403458	-0.08481794863545612
51	0.20779699495961618	0.2367486288287859	-0.04352022769625871
52	0.297352856304314	0.3173480350465078	-0.028311915704451657
53	0.2546425340933263	0.29262236979348993	-0.03091419959960303
54	0.1747575426139168	0.23116261296543777	-0.030009125091061066
55	0.13099897710279934	0.18015441335820165	-0.027435475874353382
56	0.18068264304015785	0.20825868546547838	-0.021151610862963834
57	0.22068969722049886	0.23710851519949	-0.017919835684503747
58	0.17777932403225832	0.16269008225682274	-0.016443020377444703
59	0.14124053292244826	0.15276950569535658	0.00562966914236295
60	0.1304648657637107	0.12836140653462075	0.040782440558922446
61	0.12743282393072103	0.14172979500805544	0.07628591665879879
62	0.19227872582155286	0.23128006968636133	0.10701396776665334
63	0.2525727283699573	0.24617739882215722	0.13282114277023496
64	0.2320541444190128	0.24218787333715203	0.15436575660741894
65	0.30249070262985606	0.2751360741171934	0.19066751103675664
66	0.4417162958188506	0.4573849601971623	0.21685759325227816
67	0.3368286954314717	0.31396753153194307	0.23466783115592424
68	0.10924646114963672	0.10802753045250463	0.24111575418001222
69	0.11928449043792184	0.08777006821532835	0.2665294607347898
70	0.13123722458362513	0.0811298716833449	0.28505095156201854
71	-0.1306430932732811	-0.06872197244711292	0.315557699538361
